file,n,lambda,m,alpha,mu,chernoff_bound,empirical_risk,chain,date,baseline
avalanche_weights.csv,907,0.2,362,0.33,98.892828,0.2022954,0.0,avalanche,2025-09-22,uniform
avalanche_weights.csv,907,0.3,362,0.33,87.878248,0.01694273,0.0,avalanche,2025-09-22,uniform
celestia_weights.csv,100,0.0,40,0.2,8.189491,0.3406315,0.0,celestia,2025-09-22,uniform
celestia_weights.csv,100,0.1,40,0.2,7.530542,0.2252643,0.0,celestia,2025-09-22,uniform
celestia_weights.csv,100,0.2,40,0.2,6.871593,0.1319352,0.0,celestia,2025-09-22,uniform
celestia_weights.csv,100,0.3,40,0.2,6.212644,0.06584277,0.0,celestia,2025-09-22,uniform
celestia_weights.csv,100,0.0,40,0.25,11.243072,0.8785018,0.0,celestia,2025-09-22,uniform
celestia_weights.csv,100,0.1,40,0.25,10.358765,0.7522245,0.0,celestia,2025-09-22,uniform
celestia_weights.csv,100,0.2,40,0.25,9.474458,0.5922082,0.0,celestia,2025-09-22,uniform
celestia_weights.csv,100,0.3,40,0.25,8.59015,0.4176937,0.0,celestia,2025-09-22,uniform
celestia_weights.csv,100,0.0,40,0.3,12.66119,0.9881765,0.0,celestia,2025-09-22,uniform
celestia_weights.csv,100,0.1,40,0.3,11.675071,0.9244927,0.0,celestia,2025-09-22,uniform
celestia_weights.csv,100,0.2,40,0.3,10.688952,0.8040708,0.0,celestia,2025-09-22,uniform
celestia_weights.csv,100,0.3,40,0.3,9.702833,0.6358409,0.0,celestia,2025-09-22,uniform
celestia_weights.csv,100,0.0,40,0.33,13.615488,1.0,0.0,celestia,2025-09-22,uniform
celestia_weights.csv,100,0.1,40,0.33,12.573939,0.9848286,0.0,celestia,2025-09-22,uniform
celestia_weights.csv,100,0.2,40,0.33,11.53239,0.9105127,0.0,celestia,2025-09-22,uniform
celestia_weights.csv,100,0.3,40,0.33,10.490842,0.7735815,0.0,celestia,2025-09-22,uniform
cosmoshub_weights.csv,200,0.0,80,0.2,19.489902,0.4144099,0.0,cosmoshub,2025-09-22,uniform
cosmoshub_weights.csv,200,0.1,80,0.2,17.660912,0.2163721,0.0,cosmoshub,2025-09-22,uniform
cosmoshub_weights.csv,200,0.2,80,0.2,15.831922,0.08444755,0.0,cosmoshub,2025-09-22,uniform
cosmoshub_weights.csv,200,0.3,80,0.2,14.002931,0.02198184,0.0,cosmoshub,2025-09-22,uniform
cosmoshub_weights.csv,200,0.0,80,0.25,22.742996,0.7980053,0.0,cosmoshub,2025-09-22,uniform
cosmoshub_weights.csv,200,0.1,80,0.25,20.628696,0.5548265,0.0,cosmoshub,2025-09-22,uniform
cosmoshub_weights.csv,200,0.2,80,0.25,18.514397,0.3022389,0.0,cosmoshub,2025-09-22,uniform
cosmoshub_weights.csv,200,0.3,80,0.25,16.400097,0.117383,0.0,cosmoshub,2025-09-22,uniform
cosmoshub_weights.csv,200,0.0,80,0.3,25.743701,0.9890305,0.0,cosmoshub,2025-09-22,uniform
cosmoshub_weights.csv,200,0.1,80,0.3,23.369331,0.8563457,0.0,cosmoshub,2025-09-22,uniform
cosmoshub_weights.csv,200,0.2,80,0.3,20.994961,0.6000576,0.0,cosmoshub,2025-09-22,uniform
cosmoshub_weights.csv,200,0.3,80,0.3,18.620591,0.3138248,0.0,cosmoshub,2025-09-22,uniform
cosmoshub_weights.csv,200,0.0,80,0.33,28.328805,1.0,0.0,cosmoshub,2025-09-22,uniform
cosmoshub_weights.csv,200,0.1,80,0.33,25.735925,0.9888426,0.0,cosmoshub,2025-09-22,uniform
cosmoshub_weights.csv,200,0.2,80,0.33,23.143044,0.8362492,0.0,cosmoshub,2025-09-22,uniform
cosmoshub_weights.csv,200,0.3,80,0.33,20.550164,0.5450739,0.0,cosmoshub,2025-09-22,uniform
injective_weights.csv,50,0.0,20,0.2,4.421553,0.6838631,0.0,injective,2025-09-22,uniform
injective_weights.csv,50,0.1,20,0.2,4.099397,0.5851295,0.0,injective,2025-09-22,uniform
injective_weights.csv,50,0.2,20,0.2,3.777242,0.4786618,0.0,injective,2025-09-22,uniform
injective_weights.csv,50,0.3,20,0.2,3.455087,0.3696945,0.0,injective,2025-09-22,uniform
injective_weights.csv,50,0.0,20,0.25,5.603697,0.9349972,0.0,injective,2025-09-22,uniform
injective_weights.csv,50,0.1,20,0.25,5.203328,0.8718142,0.0,injective,2025-09-22,uniform
injective_weights.csv,50,0.2,20,0.25,4.802958,0.7857941,0.0,injective,2025-09-22,uniform
injective_weights.csv,50,0.3,20,0.25,4.402588,0.6783384,0.0,injective,2025-09-22,uniform
injective_weights.csv,50,0.0,20,0.3,6.71818,1.0,0.0,injective,2025-09-22,uniform
injective_weights.csv,50,0.1,20,0.3,6.246362,0.9906172,0.0,injective,2025-09-22,uniform
injective_weights.csv,50,0.2,20,0.3,5.774544,0.9550974,0.0,injective,2025-09-22,uniform
injective_weights.csv,50,0.3,20,0.3,5.302726,0.8896368,0.0,injective,2025-09-22,uniform
injective_weights.csv,50,0.0,20,0.33,6.71818,1.0,0.0,injective,2025-09-22,uniform
injective_weights.csv,50,0.1,20,0.33,6.246362,0.9906172,0.0,injective,2025-09-22,uniform
injective_weights.csv,50,0.2,20,0.33,5.774544,0.9550974,0.0,injective,2025-09-22,uniform
injective_weights.csv,50,0.3,20,0.33,5.302726,0.8896368,0.0,injective,2025-09-22,uniform
near_weights.csv,300,0.0,120,0.2,26.363887,0.09527496,0.0,near,2025-09-22,uniform
near_weights.csv,300,0.1,120,0.2,23.927499,0.02735864,0.0,near,2025-09-22,uniform
near_weights.csv,300,0.2,120,0.2,21.49111,0.004924662,0.0,near,2025-09-22,uniform
near_weights.csv,300,0.3,120,0.2,19.054721,0.0004645363,0.0,near,2025-09-22,uniform
near_weights.csv,300,0.0,120,0.25,30.247422,0.3505808,0.0,near,2025-09-22,uniform
near_weights.csv,300,0.1,120,0.25,27.46268,0.1483984,0.0,near,2025-09-22,uniform
near_weights.csv,300,0.2,120,0.25,24.677938,0.04195914,0.0,near,2025-09-22,uniform
near_weights.csv,300,0.3,120,0.25,21.893195,0.006793735,0.0,near,2025-09-22,uniform
near_weights.csv,300,0.0,120,0.3,37.399493,0.9415067,0.0,near,2025-09-22,uniform
near_weights.csv,300,0.1,120,0.3,33.979544,0.7007768,0.0,near,2025-09-22,uniform
near_weights.csv,300,0.2,120,0.3,30.559595,0.3782865,0.0,near,2025-09-22,uniform
near_weights.csv,300,0.3,120,0.3,27.139645,0.131161,0.0,near,2025-09-22,uniform
near_weights.csv,300,0.0,120,0.33,40.327285,1.0,0.0,near,2025-09-22,uniform
near_weights.csv,300,0.1,120,0.33,36.654557,0.9032292,0.0,near,2025-09-22,uniform
near_weights.csv,300,0.2,120,0.33,32.981828,0.6078685,0.0,near,2025-09-22,uniform
near_weights.csv,300,0.3,120,0.33,29.3091,0.2725632,0.0,near,2025-09-22,uniform
osmosis_weights.csv,100,0.0,40,0.2,9.010651,0.5009543,0.0,osmosis,2025-09-22,uniform
osmosis_weights.csv,100,0.1,40,0.2,8.349586,0.3709917,0.0,osmosis,2025-09-22,uniform
osmosis_weights.csv,100,0.2,40,0.2,7.688521,0.2512142,0.0,osmosis,2025-09-22,uniform
osmosis_weights.csv,100,0.3,40,0.2,7.027456,0.1516576,0.0,osmosis,2025-09-22,uniform
osmosis_weights.csv,100,0.0,40,0.25,10.015843,0.6933101,0.0,osmosis,2025-09-22,uniform
osmosis_weights.csv,100,0.1,40,0.25,9.294258,0.5570519,0.0,osmosis,2025-09-22,uniform
osmosis_weights.csv,100,0.2,40,0.25,8.572674,0.4142669,0.0,osmosis,2025-09-22,uniform
osmosis_weights.csv,100,0.3,40,0.25,7.85109,0.2791396,0.0,osmosis,2025-09-22,uniform
osmosis_weights.csv,100,0.0,40,0.3,12.891696,0.9949696,0.0,osmosis,2025-09-22,uniform
osmosis_weights.csv,100,0.1,40,0.3,12.002527,0.9520046,0.0,osmosis,2025-09-22,uniform
osmosis_weights.csv,100,0.2,40,0.3,11.113357,0.8625873,0.0,osmosis,2025-09-22,uniform
osmosis_weights.csv,100,0.3,40,0.3,10.224188,0.7296716,0.0,osmosis,2025-09-22,uniform
osmosis_weights.csv,100,0.0,40,0.33,13.781198,1.0,0.0,osmosis,2025-09-22,uniform
osmosis_weights.csv,100,0.1,40,0.33,12.843078,0.9937813,0.0,osmosis,2025-09-22,uniform
osmosis_weights.csv,100,0.2,40,0.33,11.904959,0.9444749,0.0,osmosis,2025-09-22,uniform
osmosis_weights.csv,100,0.3,40,0.33,10.966839,0.84348,0.0,osmosis,2025-09-22,uniform
sei_weights.csv,40,0.0,16,0.2,3.88311,0.8348208,0.0,sei,2025-09-22,uniform
sei_weights.csv,40,0.1,16,0.2,3.654799,0.7733944,0.0,sei,2025-09-22,uniform
sei_weights.csv,40,0.2,16,0.2,3.426488,0.702071,0.0,sei,2025-09-22,uniform
sei_weights.csv,40,0.3,16,0.2,3.198177,0.6217884,0.0,sei,2025-09-22,uniform
sei_weights.csv,40,0.0,16,0.25,4.704655,0.9723853,0.0,sei,2025-09-22,uniform
sei_weights.csv,40,0.1,16,0.25,4.43419,0.9410353,0.0,sei,2025-09-22,uniform
sei_weights.csv,40,0.2,16,0.25,4.163724,0.8962677,0.0,sei,2025-09-22,uniform
sei_weights.csv,40,0.3,16,0.25,3.893259,0.8373141,0.0,sei,2025-09-22,uniform
sei_weights.csv,40,0.0,16,0.3,5.48826,1.0,0.13708,sei,2025-09-22,uniform
sei_weights.csv,40,0.1,16,0.3,5.179434,0.9984769,0.10489,sei,2025-09-22,uniform
sei_weights.csv,40,0.2,16,0.3,4.870608,0.9854533,0.07661,sei,2025-09-22,uniform
sei_weights.csv,40,0.3,16,0.3,4.561782,0.957434,0.05671,sei,2025-09-22,uniform
sei_weights.csv,40,0.0,16,0.33,5.48826,1.0,0.13948,sei,2025-09-22,uniform
sei_weights.csv,40,0.1,16,0.33,5.179434,0.9984769,0.10446,sei,2025-09-22,uniform
sei_weights.csv,40,0.2,16,0.33,4.870608,0.9854533,0.07718,sei,2025-09-22,uniform
sei_weights.csv,40,0.3,16,0.33,4.561782,0.957434,0.05609,sei,2025-09-22,uniform
solana_weights.csv,954,0.0,381,0.2,80.590698,0.0001352364,0.0,solana,2025-09-22,uniform
solana_weights.csv,954,0.1,381,0.2,72.891062,1.53217e-06,0.0,solana,2025-09-22,uniform
solana_weights.csv,954,0.2,381,0.2,65.191426,3.285478e-09,0.0,solana,2025-09-22,uniform
solana_weights.csv,954,0.3,381,0.2,57.49179,6.831483e-13,0.0,solana,2025-09-22,uniform
solana_weights.csv,954,0.0,381,0.25,95.843379,0.03417996,0.0,solana,2025-09-22,uniform
solana_weights.csv,954,0.1,381,0.25,86.738286,0.001970458,0.0,solana,2025-09-22,uniform
solana_weights.csv,954,0.2,381,0.25,77.633193,2.854332e-05,0.0,solana,2025-09-22,uniform
solana_weights.csv,954,0.3,381,0.25,68.528101,5.990732e-08,0.0,solana,2025-09-22,uniform
solana_weights.csv,954,0.0,381,0.3,116.2923,0.7199022,0.0,solana,2025-09-22,uniform
solana_weights.csv,954,0.1,381,0.3,105.342,0.226667,0.0,solana,2025-09-22,uniform
solana_weights.csv,954,0.2,381,0.3,94.391701,0.02340222,0.0,solana,2025-09-22,uniform
solana_weights.csv,954,0.3,381,0.3,83.441402,0.0005107775,0.0,solana,2025-09-22,uniform
solana_weights.csv,954,0.0,381,0.33,127.472982,1.0,0.0,solana,2025-09-22,uniform
solana_weights.csv,954,0.1,381,0.33,115.524426,0.6838793,0.0,solana,2025-09-22,uniform
solana_weights.csv,954,0.2,381,0.33,103.57587,0.171046,0.0,solana,2025-09-22,uniform
solana_weights.csv,954,0.3,381,0.33,91.627314,0.01054746,0.0,solana,2025-09-22,uniform
sui_weights.csv,122,0.0,48,0.2,9.8736,0.2816447,0.0,sui,2025-09-22,uniform
sui_weights.csv,122,0.1,48,0.2,9.279683,0.1974485,0.0,sui,2025-09-22,uniform
sui_weights.csv,122,0.2,48,0.2,8.685765,0.1283374,0.0,sui,2025-09-22,uniform
sui_weights.csv,122,0.3,48,0.2,8.091848,0.07606182,0.0,sui,2025-09-22,uniform
sui_weights.csv,122,0.0,48,0.25,12.2016,0.6742518,0.0,sui,2025-09-22,uniform
sui_weights.csv,122,0.1,48,0.25,11.492915,0.5547881,0.0,sui,2025-09-22,uniform
sui_weights.csv,122,0.2,48,0.25,10.784231,0.4313372,0.0,sui,2025-09-22,uniform
sui_weights.csv,122,0.3,48,0.25,10.075546,0.3131104,0.0,sui,2025-09-22,uniform
sui_weights.csv,122,0.0,48,0.3,14.448,0.9459441,0.00297,sui,2025-09-22,uniform
sui_weights.csv,122,0.1,48,0.3,13.632708,0.8719483,0.00159,sui,2025-09-22,uniform
sui_weights.csv,122,0.2,48,0.3,12.817416,0.7684242,0.00063,sui,2025-09-22,uniform
sui_weights.csv,122,0.3,48,0.3,12.002125,0.6415335,0.00029,sui,2025-09-22,uniform
sui_weights.csv,122,0.0,48,0.33,15.9072,0.9998196,0.05485,sui,2025-09-22,uniform
sui_weights.csv,122,0.1,48,0.33,15.024677,0.9791168,0.03076,sui,2025-09-22,uniform
sui_weights.csv,122,0.2,48,0.33,14.142153,0.9218666,0.01531,sui,2025-09-22,uniform
sui_weights.csv,122,0.3,48,0.33,13.25963,0.8279651,0.00813,sui,2025-09-22,uniform
tezos_weights.csv,238,0.0,95,0.2,21.860816,0.2308089,0.0,tezos,2025-09-22,uniform
tezos_weights.csv,238,0.1,95,0.2,19.754567,0.09123182,0.0,tezos,2025-09-22,uniform
tezos_weights.csv,238,0.2,95,0.2,17.648317,0.0244367,0.0,tezos,2025-09-22,uniform
tezos_weights.csv,238,0.3,95,0.2,15.542067,0.003786467,0.0,tezos,2025-09-22,uniform
tezos_weights.csv,238,0.0,95,0.25,27.90281,0.8443083,0.0,tezos,2025-09-22,uniform
tezos_weights.csv,238,0.1,95,0.25,25.232277,0.5787199,0.0,tezos,2025-09-22,uniform
tezos_weights.csv,238,0.2,95,0.25,22.561744,0.2938219,0.0,tezos,2025-09-22,uniform
tezos_weights.csv,238,0.3,95,0.25,19.891211,0.09791435,0.0,tezos,2025-09-22,uniform
tezos_weights.csv,238,0.0,95,0.3,32.970873,1.0,0.0,tezos,2025-09-22,uniform
tezos_weights.csv,238,0.1,95,0.3,29.83345,0.9631468,0.0,tezos,2025-09-22,uniform
tezos_weights.csv,238,0.2,95,0.3,26.696026,0.7345471,0.0,tezos,2025-09-22,uniform
tezos_weights.csv,238,0.3,95,0.3,23.558603,0.3944856,0.0,tezos,2025-09-22,uniform
tezos_weights.csv,238,0.0,95,0.33,32.970873,1.0,0.0,tezos,2025-09-22,uniform
tezos_weights.csv,238,0.1,95,0.33,29.83345,0.9631468,0.0,tezos,2025-09-22,uniform
tezos_weights.csv,238,0.2,95,0.33,26.696026,0.7345471,0.0,tezos,2025-09-22,uniform
tezos_weights.csv,238,0.3,95,0.33,23.558603,0.3944856,0.0,tezos,2025-09-22,uniform
avalanche_weights.csv,908,0.0,363,0.2,75.22164,9.265821e-05,0.0,avalanche,2025-09-23,uniform
avalanche_weights.csv,908,0.1,363,0.2,68.259167,1.261132e-06,0.0,avalanche,2025-09-23,uniform
avalanche_weights.csv,908,0.2,363,0.2,61.296695,3.817087e-09,0.0,avalanche,2025-09-23,uniform
avalanche_weights.csv,908,0.3,363,0.2,54.334223,1.441472e-12,0.0,avalanche,2025-09-23,uniform
avalanche_weights.csv,908,0.0,363,0.25,91.08935,0.03785922,0.0,avalanche,2025-09-23,uniform
avalanche_weights.csv,908,0.1,363,0.25,82.700019,0.002705448,0.0,avalanche,2025-09-23,uniform
avalanche_weights.csv,908,0.2,363,0.25,74.310687,5.666923e-05,0.0,avalanche,2025-09-23,uniform
avalanche_weights.csv,908,0.3,363,0.25,65.921356,2.177803e-07,0.0,avalanche,2025-09-23,uniform
avalanche_weights.csv,908,0.0,363,0.3,109.158345,0.6516811,0.0,avalanche,2025-09-23,uniform
avalanche_weights.csv,908,0.1,363,0.3,99.162004,0.2012728,0.0,avalanche,2025-09-23,uniform
avalanche_weights.csv,908,0.2,363,0.3,89.165663,0.02262845,0.0,avalanche,2025-09-23,uniform
avalanche_weights.csv,908,0.3,363,0.3,79.169322,0.0006315359,0.0,avalanche,2025-09-23,uniform
avalanche_weights.csv,908,0.0,363,0.33,122.421788,1.0,0.0,avalanche,2025-09-23,uniform
avalanche_weights.csv,908,0.1,363,0.33,111.259014,0.7525544,0.0,avalanche,2025-09-23,uniform
avalanche_weights.csv,908,0.2,363,0.33,100.096241,0.2333638,0.0,avalanche,2025-09-23,uniform
avalanche_weights.csv,908,0.3,363,0.33,88.933467,0.02119369,0.0,avalanche,2025-09-23,uniform
celestia_weights.csv,100,0.0,40,0.2,9.26612,0.5515189,0.0,celestia,2025-09-23,uniform
celestia_weights.csv,100,0.1,40,0.2,8.539508,0.4077762,0.0,celestia,2025-09-23,uniform
celestia_weights.csv,100,0.2,40,0.2,7.812896,0.2724744,0.0,celestia,2025-09-23,uniform
celestia_weights.csv,100,0.3,40,0.2,7.086284,0.1594962,0.0,celestia,2025-09-23,uniform
celestia_weights.csv,100,0.0,40,0.25,10.720725,0.80878,0.0,celestia,2025-09-23,uniform
celestia_weights.csv,100,0.1,40,0.25,9.888652,0.6703326,0.0,celestia,2025-09-23,uniform
celestia_weights.csv,100,0.2,40,0.25,9.05658,0.5100746,0.0,celestia,2025-09-23,uniform
celestia_weights.csv,100,0.3,40,0.25,8.224507,0.3472125,0.0,celestia,2025-09-23,uniform
celestia_weights.csv,100,0.0,40,0.3,12.044509,0.9550704,0.0,celestia,2025-09-23,uniform
celestia_weights.csv,100,0.1,40,0.3,11.120058,0.8634327,0.0,celestia,2025-09-23,uniform
celestia_weights.csv,100,0.2,40,0.3,10.195607,0.7247842,0.0,celestia,2025-09-23,uniform
celestia_weights.csv,100,0.3,40,0.3,9.271156,0.55251,0.0,celestia,2025-09-23,uniform
celestia_weights.csv,100,0.0,40,0.33,13.844327,1.0,0.0,celestia,2025-09-23,uniform
celestia_weights.csv,100,0.1,40,0.33,12.819894,0.993169,0.0,celestia,2025-09-23,uniform
celestia_weights.csv,100,0.2,40,0.33,11.795461,0.9353495,0.0,celestia,2025-09-23,uniform
celestia_weights.csv,100,0.3,40,0.33,10.771029,0.8161305,0.0,celestia,2025-09-23,uniform
cosmoshub_weights.csv,200,0.0,80,0.2,19.557405,0.4225603,0.0,cosmoshub,2025-09-23,uniform
cosmoshub_weights.csv,200,0.1,80,0.2,17.721664,0.2220183,0.0,cosmoshub,2025-09-23,uniform
cosmoshub_weights.csv,200,0.2,80,0.2,15.885924,0.08727165,0.0,cosmoshub,2025-09-23,uniform
cosmoshub_weights.csv,200,0.3,80,0.2,14.050183,0.02290592,0.0,cosmoshub,2025-09-23,uniform
cosmoshub_weights.csv,200,0.0,80,0.25,22.805272,0.8041758,0.0,cosmoshub,2025-09-23,uniform
cosmoshub_weights.csv,200,0.1,80,0.25,20.684745,0.5617789,0.0,cosmoshub,2025-09-23,uniform
cosmoshub_weights.csv,200,0.2,80,0.25,18.564218,0.3076522,0.0,cosmoshub,2025-09-23,uniform
cosmoshub_weights.csv,200,0.3,80,0.25,16.443691,0.1202085,0.0,cosmoshub,2025-09-23,uniform
cosmoshub_weights.csv,200,0.0,80,0.3,25.798271,0.9903036,0.0,cosmoshub,2025-09-23,uniform
cosmoshub_weights.csv,200,0.1,80,0.3,23.418444,0.860553,0.0,cosmoshub,2025-09-23,uniform
cosmoshub_weights.csv,200,0.2,80,0.3,21.038617,0.6054071,0.0,cosmoshub,2025-09-23,uniform
cosmoshub_weights.csv,200,0.3,80,0.3,18.658789,0.3180355,0.0,cosmoshub,2025-09-23,uniform
cosmoshub_weights.csv,200,0.0,80,0.33,28.37861,1.0,0.0,cosmoshub,2025-09-23,uniform
cosmoshub_weights.csv,200,0.1,80,0.33,25.780749,0.9899036,0.0,cosmoshub,2025-09-23,uniform
cosmoshub_weights.csv,200,0.2,80,0.33,23.182888,0.8398712,0.0,cosmoshub,2025-09-23,uniform
cosmoshub_weights.csv,200,0.3,80,0.33,20.585027,0.5494048,0.0,cosmoshub,2025-09-23,uniform
injective_weights.csv,50,0.0,20,0.2,4.42261,0.68417,0.0,injective,2025-09-23,uniform
injective_weights.csv,50,0.1,20,0.2,4.100349,0.5854348,0.0,injective,2025-09-23,uniform
injective_weights.csv,50,0.2,20,0.2,3.778088,0.4789473,0.0,injective,2025-09-23,uniform
injective_weights.csv,50,0.3,20,0.2,3.455827,0.3699429,0.0,injective,2025-09-23,uniform
injective_weights.csv,50,0.0,20,0.25,5.604998,0.9351654,0.0,injective,2025-09-23,uniform
injective_weights.csv,50,0.1,20,0.25,5.204498,0.8720324,0.0,injective,2025-09-23,uniform
injective_weights.csv,50,0.2,20,0.25,4.803999,0.7860466,0.0,injective,2025-09-23,uniform
injective_weights.csv,50,0.3,20,0.25,4.403499,0.6786046,0.0,injective,2025-09-23,uniform
injective_weights.csv,50,0.0,20,0.3,6.719424,1.0,0.0,injective,2025-09-23,uniform
injective_weights.csv,50,0.1,20,0.3,6.247481,0.9906685,0.0,injective,2025-09-23,uniform
injective_weights.csv,50,0.2,20,0.3,5.775539,0.9552027,0.0,injective,2025-09-23,uniform
injective_weights.csv,50,0.3,20,0.3,5.303596,0.8897866,0.0,injective,2025-09-23,uniform
injective_weights.csv,50,0.0,20,0.33,6.719424,1.0,0.0,injective,2025-09-23,uniform
injective_weights.csv,50,0.1,20,0.33,6.247481,0.9906685,0.0,injective,2025-09-23,uniform
injective_weights.csv,50,0.2,20,0.33,5.775539,0.9552027,0.0,injective,2025-09-23,uniform
injective_weights.csv,50,0.3,20,0.33,5.303596,0.8897866,0.0,injective,2025-09-23,uniform
near_weights.csv,300,0.0,120,0.2,25.694505,0.07030754,0.0,near,2025-09-23,uniform
near_weights.csv,300,0.1,120,0.2,23.325054,0.01880548,0.0,near,2025-09-23,uniform
near_weights.csv,300,0.2,120,0.2,20.955604,0.003122363,0.0,near,2025-09-23,uniform
near_weights.csv,300,0.3,120,0.2,18.586153,0.0002681632,0.0,near,2025-09-23,uniform
near_weights.csv,300,0.0,120,0.25,33.586892,0.6648627,0.0,near,2025-09-23,uniform
near_weights.csv,300,0.1,120,0.25,30.508203,0.373674,0.0,near,2025-09-23,uniform
near_weights.csv,300,0.2,120,0.25,27.429513,0.1465657,0.0,near,2025-09-23,uniform
near_weights.csv,300,0.3,120,0.25,24.350824,0.03500236,0.0,near,2025-09-23,uniform
near_weights.csv,300,0.0,120,0.3,37.299086,0.9368865,0.0,near,2025-09-23,uniform
near_weights.csv,300,0.1,120,0.3,33.889177,0.6926041,0.0,near,2025-09-23,uniform
near_weights.csv,300,0.2,120,0.3,30.479268,0.3710857,0.0,near,2025-09-23,uniform
near_weights.csv,300,0.3,120,0.3,27.06936,0.1275909,0.0,near,2025-09-23,uniform
near_weights.csv,300,0.0,120,0.33,40.496019,1.0,0.0,near,2025-09-23,uniform
near_weights.csv,300,0.1,120,0.33,36.806417,0.9117715,0.0,near,2025-09-23,uniform
near_weights.csv,300,0.2,120,0.33,33.116815,0.6207171,0.0,near,2025-09-23,uniform
near_weights.csv,300,0.3,120,0.33,29.427214,0.2818957,0.0,near,2025-09-23,uniform
osmosis_weights.csv,100,0.0,40,0.2,9.033192,0.5054311,0.0,osmosis,2025-09-23,uniform
osmosis_weights.csv,100,0.1,40,0.2,8.369872,0.3748851,0.0,osmosis,2025-09-23,uniform
osmosis_weights.csv,100,0.2,40,0.2,7.706553,0.254253,0.0,osmosis,2025-09-23,uniform
osmosis_weights.csv,100,0.3,40,0.2,7.043234,0.153739,0.0,osmosis,2025-09-23,uniform
osmosis_weights.csv,100,0.0,40,0.25,10.033735,0.6964972,0.0,osmosis,2025-09-23,uniform
osmosis_weights.csv,100,0.1,40,0.25,9.310361,0.5602137,0.0,osmosis,2025-09-23,uniform
osmosis_weights.csv,100,0.2,40,0.25,8.586988,0.4170732,0.0,osmosis,2025-09-23,uniform
osmosis_weights.csv,100,0.3,40,0.25,7.863614,0.2813385,0.0,osmosis,2025-09-23,uniform
osmosis_weights.csv,100,0.0,40,0.3,12.908258,0.9953449,0.0,osmosis,2025-09-23,uniform
osmosis_weights.csv,100,0.1,40,0.3,12.017432,0.9531051,0.0,osmosis,2025-09-23,uniform
osmosis_weights.csv,100,0.2,40,0.3,11.126606,0.8642563,0.0,osmosis,2025-09-23,uniform
osmosis_weights.csv,100,0.3,40,0.3,10.235781,0.7316445,0.0,osmosis,2025-09-23,uniform
osmosis_weights.csv,100,0.0,40,0.33,13.796854,1.0,0.0,osmosis,2025-09-23,uniform
osmosis_weights.csv,100,0.1,40,0.33,12.857169,0.994139,0.0,osmosis,2025-09-23,uniform
osmosis_weights.csv,100,0.2,40,0.33,11.917483,0.9454732,0.0,osmosis,2025-09-23,uniform
osmosis_weights.csv,100,0.3,40,0.33,10.977798,0.84495,0.0,osmosis,2025-09-23,uniform
sei_weights.csv,40,0.0,16,0.2,3.804477,0.8148152,0.0,sei,2025-09-23,uniform
sei_weights.csv,40,0.1,16,0.2,3.584029,0.7523137,0.0,sei,2025-09-23,uniform
sei_weights.csv,40,0.2,16,0.2,3.363582,0.6807889,0.0,sei,2025-09-23,uniform
sei_weights.csv,40,0.3,16,0.2,3.143134,0.6012616,0.0,sei,2025-09-23,uniform
sei_weights.csv,40,0.0,16,0.25,4.60909,0.9627761,0.0,sei,2025-09-23,uniform
sei_weights.csv,40,0.1,16,0.25,4.348181,0.9282995,0.0,sei,2025-09-23,uniform
sei_weights.csv,40,0.2,16,0.25,4.087272,0.8810628,0.0,sei,2025-09-23,uniform
sei_weights.csv,40,0.3,16,0.25,3.826363,0.8205056,0.0,sei,2025-09-23,uniform
sei_weights.csv,40,0.0,16,0.3,5.372873,1.0,0.12409,sei,2025-09-23,uniform
sei_weights.csv,40,0.1,16,0.3,5.075586,0.9956465,0.09405,sei,2025-09-23,uniform
sei_weights.csv,40,0.2,16,0.3,4.778299,0.9787388,0.06822,sei,2025-09-23,uniform
sei_weights.csv,40,0.3,16,0.3,4.481011,0.9473948,0.04895,sei,2025-09-23,uniform
sei_weights.csv,40,0.0,16,0.33,5.372873,1.0,0.12382,sei,2025-09-23,uniform
sei_weights.csv,40,0.1,16,0.33,5.075586,0.9956465,0.0935,sei,2025-09-23,uniform
sei_weights.csv,40,0.2,16,0.33,4.778299,0.9787388,0.07049,sei,2025-09-23,uniform
sei_weights.csv,40,0.3,16,0.33,4.481011,0.9473948,0.0511,sei,2025-09-23,uniform
solana_weights.csv,954,0.0,381,0.2,80.517857,0.0001304453,0.0,solana,2025-09-23,uniform
solana_weights.csv,954,0.1,381,0.2,72.825505,1.465418e-06,0.0,solana,2025-09-23,uniform
solana_weights.csv,954,0.2,381,0.2,65.133153,3.111649e-09,0.0,solana,2025-09-23,uniform
